continent,location,date,population,new_vaccinations,rolling_vaccinations
Africa,"Burkina Faso",15/12/2020,20903278,,0
Africa,"Burkina Faso",16/12/2020,20903278,,0
Africa,"Burkina Faso",17/12/2020,20903278,,0
Africa,"Burkina Faso",18/12/2020,20903278,,0
Africa,"Burkina Faso",19/12/2020,20903278,,0
Africa,"Burkina Faso",20/12/2020,20903278,,0
Africa,"Burkina Faso",21/12/2020,20903278,,0
Africa,"Burkina Faso",22/12/2020,20903278,,0
Africa,"Burkina Faso",23/12/2020,20903278,,0
Africa,"Burkina Faso",24/12/2020,20903278,,0
Africa,"Burkina Faso",25/12/2020,20903278,,0
Africa,"Burkina Faso",26/12/2020,20903278,,0
Africa,"Burkina Faso",27/12/2020,20903278,,0
Africa,"Burkina Faso",28/12/2020,20903278,,0
Africa,"Burkina Faso",29/12/2020,20903278,,0
Africa,"Burkina Faso",30/12/2020,20903278,,0
Africa,"Burkina Faso",31/12/2020,20903278,,0
Africa,"Burkina Faso",1/1/2021,20903278,,0
Africa,"Burkina Faso",2/1/2021,20903278,,0
Africa,"Burkina Faso",3/1/2021,20903278,,0
Africa,"Burkina Faso",4/1/2021,20903278,,0
Africa,"Burkina Faso",5/1/2021,20903278,,0
Africa,"Burkina Faso",6/1/2021,20903278,,0
Africa,"Burkina Faso",7/1/2021,20903278,,0
Africa,"Burkina Faso",8/1/2021,20903278,,0
Africa,"Burkina Faso",9/1/2021,20903278,,0
Africa,"Burkina Faso",10/1/2021,20903278,,0
Africa,"Burkina Faso",11/1/2021,20903278,,0
Africa,"Burkina Faso",12/1/2021,20903278,,0
Africa,"Burkina Faso",13/1/2021,20903278,,0
Africa,"Burkina Faso",14/1/2021,20903278,,0
Africa,"Burkina Faso",15/1/2021,20903278,,0
Africa,"Burkina Faso",16/1/2021,20903278,,0
Africa,"Burkina Faso",17/1/2021,20903278,,0
Africa,"Burkina Faso",18/1/2021,20903278,,0
Africa,"Burkina Faso",19/1/2021,20903278,,0
Africa,"Burkina Faso",20/1/2021,20903278,,0
Africa,"Burkina Faso",21/1/2021,20903278,,0
Africa,"Burkina Faso",22/1/2021,20903278,,0
Africa,"Burkina Faso",23/1/2021,20903278,,0
Africa,"Burkina Faso",24/1/2021,20903278,,0
Africa,"Burkina Faso",25/1/2021,20903278,,0
Africa,"Burkina Faso",26/1/2021,20903278,,0
Africa,"Burkina Faso",27/1/2021,20903278,,0
Africa,"Burkina Faso",28/1/2021,20903278,,0
Africa,"Burkina Faso",29/1/2021,20903278,,0
Africa,"Burkina Faso",30/1/2021,20903278,,0
Africa,"Burkina Faso",31/1/2021,20903278,,0
Africa,"Burkina Faso",1/2/2021,20903278,,0
Africa,"Burkina Faso",2/2/2021,20903278,,0
Africa,"Burkina Faso",3/2/2021,20903278,,0
Africa,"Burkina Faso",4/2/2021,20903278,,0
Africa,"Burkina Faso",5/2/2021,20903278,,0
Africa,"Burkina Faso",6/2/2021,20903278,,0
Africa,"Burkina Faso",7/2/2021,20903278,,0
Africa,"Burkina Faso",8/2/2021,20903278,,0
Africa,"Burkina Faso",9/2/2021,20903278,,0
Africa,"Burkina Faso",10/2/2021,20903278,,0
Africa,"Burkina Faso",11/2/2021,20903278,,0
Africa,"Burkina Faso",12/2/2021,20903278,,0
Africa,"Burkina Faso",13/2/2021,20903278,,0
Africa,"Burkina Faso",14/2/2021,20903278,,0
Africa,"Burkina Faso",15/2/2021,20903278,,0
Africa,"Burkina Faso",16/2/2021,20903278,,0
Africa,"Burkina Faso",17/2/2021,20903278,,0
Africa,"Burkina Faso",18/2/2021,20903278,,0
Africa,"Burkina Faso",19/2/2021,20903278,,0
Africa,"Burkina Faso",20/2/2021,20903278,,0
Africa,"Burkina Faso",21/2/2021,20903278,,0
Africa,"Burkina Faso",22/2/2021,20903278,,0
Africa,"Burkina Faso",23/2/2021,20903278,,0
Africa,"Burkina Faso",24/2/2021,20903278,,0
Africa,"Burkina Faso",25/2/2021,20903278,,0
Africa,"Burkina Faso",26/2/2021,20903278,,0
Africa,"Burkina Faso",27/2/2021,20903278,,0
Africa,"Burkina Faso",28/2/2021,20903278,,0
Africa,"Burkina Faso",1/3/2021,20903278,,0
Africa,"Burkina Faso",2/3/2021,20903278,,0
Africa,"Burkina Faso",3/3/2021,20903278,,0
Africa,"Burkina Faso",4/3/2021,20903278,,0
Africa,"Burkina Faso",5/3/2021,20903278,,0
Africa,"Burkina Faso",6/3/2021,20903278,,0
Africa,"Burkina Faso",7/3/2021,20903278,,0
Africa,"Burkina Faso",8/3/2021,20903278,,0
Africa,"Burkina Faso",9/3/2021,20903278,,0
Africa,"Burkina Faso",10/3/2021,20903278,,0
Africa,"Burkina Faso",11/3/2021,20903278,,0
Africa,"Burkina Faso",12/3/2021,20903278,,0
Africa,"Burkina Faso",13/3/2021,20903278,,0
Africa,"Burkina Faso",14/3/2021,20903278,,0
Africa,"Burkina Faso",15/3/2021,20903278,,0
Africa,"Burkina Faso",16/3/2021,20903278,,0
Africa,"Burkina Faso",17/3/2021,20903278,,0
Africa,"Burkina Faso",18/3/2021,20903278,,0
Africa,"Burkina Faso",19/3/2021,20903278,,0
Africa,"Burkina Faso",20/3/2021,20903278,,0
Africa,"Burkina Faso",21/3/2021,20903278,,0
Africa,"Burkina Faso",22/3/2021,20903278,,0
Africa,"Burkina Faso",23/3/2021,20903278,,0
Africa,"Burkina Faso",24/3/2021,20903278,,0
Africa,"Burkina Faso",25/3/2021,20903278,,0
Africa,"Burkina Faso",26/3/2021,20903278,,0
Africa,"Burkina Faso",27/3/2021,20903278,,0
Africa,"Burkina Faso",28/3/2021,20903278,,0
Africa,"Burkina Faso",29/3/2021,20903278,,0
Africa,"Burkina Faso",30/3/2021,20903278,,0
Africa,"Burkina Faso",31/3/2021,20903278,,0
Africa,"Burkina Faso",1/4/2021,20903278,,0
Africa,"Burkina Faso",2/4/2021,20903278,,0
Africa,"Burkina Faso",3/4/2021,20903278,,0
Africa,"Burkina Faso",4/4/2021,20903278,,0
Africa,"Burkina Faso",5/4/2021,20903278,,0
Africa,"Burkina Faso",6/4/2021,20903278,,0
Africa,"Burkina Faso",7/4/2021,20903278,,0
Africa,"Burkina Faso",8/4/2021,20903278,,0
Africa,"Burkina Faso",9/4/2021,20903278,,0
Africa,"Burkina Faso",10/4/2021,20903278,,0
Africa,"Burkina Faso",11/4/2021,20903278,,0
Africa,"Burkina Faso",12/4/2021,20903278,,0
Africa,"Burkina Faso",13/4/2021,20903278,,0
Africa,"Burkina Faso",14/4/2021,20903278,,0
Africa,"Burkina Faso",15/4/2021,20903278,,0
Africa,"Burkina Faso",16/4/2021,20903278,,0
Africa,"Burkina Faso",17/4/2021,20903278,,0
Africa,"Burkina Faso",18/4/2021,20903278,,0
Africa,"Burkina Faso",19/4/2021,20903278,,0
Africa,"Burkina Faso",20/4/2021,20903278,,0
Africa,"Burkina Faso",21/4/2021,20903278,,0
Africa,"Burkina Faso",22/4/2021,20903278,,0
Africa,"Burkina Faso",23/4/2021,20903278,,0
Africa,"Burkina Faso",24/4/2021,20903278,,0
Africa,"Burkina Faso",25/4/2021,20903278,,0
Africa,Burundi,31/3/2020,11890781,,0
Africa,Burundi,1/4/2020,11890781,,0
Africa,Burundi,2/4/2020,11890781,,0
Africa,Burundi,3/4/2020,11890781,,0
Africa,Burundi,4/4/2020,11890781,,0
Africa,Burundi,5/4/2020,11890781,,0
Africa,Burundi,6/4/2020,11890781,,0
Africa,Burundi,7/4/2020,11890781,,0
Africa,Burundi,8/4/2020,11890781,,0
Africa,Burundi,9/4/2020,11890781,,0
Africa,Burundi,10/4/2020,11890781,,0
Africa,Burundi,11/4/2020,11890781,,0
Africa,Burundi,12/4/2020,11890781,,0
Africa,Burundi,13/4/2020,11890781,,0
Africa,Burundi,14/4/2020,11890781,,0
Africa,Burundi,15/4/2020,11890781,,0
Africa,Burundi,16/4/2020,11890781,,0
Africa,Burundi,17/4/2020,11890781,,0
Africa,Burundi,18/4/2020,11890781,,0
Africa,Burundi,19/4/2020,11890781,,0
Africa,Burundi,20/4/2020,11890781,,0
Africa,Burundi,21/4/2020,11890781,,0
Africa,Burundi,22/4/2020,11890781,,0
Africa,Burundi,23/4/2020,11890781,,0
Africa,Burundi,24/4/2020,11890781,,0
Africa,Burundi,25/4/2020,11890781,,0
Africa,Burundi,26/4/2020,11890781,,0
Africa,Burundi,27/4/2020,11890781,,0
Africa,Burundi,28/4/2020,11890781,,0
Africa,Burundi,29/4/2020,11890781,,0
Africa,Burundi,30/4/2020,11890781,,0
Africa,Burundi,1/5/2020,11890781,,0
Africa,Burundi,2/5/2020,11890781,,0
Africa,Burundi,3/5/2020,11890781,,0
Africa,Burundi,4/5/2020,11890781,,0
Africa,Burundi,5/5/2020,11890781,,0
Africa,Burundi,6/5/2020,11890781,,0
Africa,Burundi,7/5/2020,11890781,,0
Africa,Burundi,8/5/2020,11890781,,0
Africa,Burundi,9/5/2020,11890781,,0
Africa,Burundi,10/5/2020,11890781,,0
Africa,Burundi,11/5/2020,11890781,,0
Africa,Burundi,12/5/2020,11890781,,0
Africa,Burundi,13/5/2020,11890781,,0
Africa,Burundi,14/5/2020,11890781,,0
Africa,Burundi,15/5/2020,11890781,,0
Africa,Burundi,16/5/2020,11890781,,0
Africa,Burundi,17/5/2020,11890781,,0
Africa,Burundi,18/5/2020,11890781,,0
Africa,Burundi,19/5/2020,11890781,,0
Africa,Burundi,20/5/2020,11890781,,0
Africa,Burundi,21/5/2020,11890781,,0
Africa,Burundi,22/5/2020,11890781,,0
Africa,Burundi,23/5/2020,11890781,,0
Africa,Burundi,24/5/2020,11890781,,0
Africa,Burundi,25/5/2020,11890781,,0
Africa,Burundi,26/5/2020,11890781,,0
Africa,Burundi,27/5/2020,11890781,,0
Africa,Burundi,28/5/2020,11890781,,0
Africa,Burundi,29/5/2020,11890781,,0
Africa,Burundi,30/5/2020,11890781,,0
Africa,Burundi,31/5/2020,11890781,,0
Africa,Burundi,1/6/2020,11890781,,0
Africa,Burundi,2/6/2020,11890781,,0
Africa,Burundi,3/6/2020,11890781,,0
Africa,Burundi,4/6/2020,11890781,,0
Africa,Burundi,5/6/2020,11890781,,0
Africa,Burundi,6/6/2020,11890781,,0
Africa,Burundi,7/6/2020,11890781,,0
Africa,Burundi,8/6/2020,11890781,,0
Africa,Burundi,9/6/2020,11890781,,0
Africa,Burundi,10/6/2020,11890781,,0
Africa,Burundi,11/6/2020,11890781,,0
Africa,Burundi,12/6/2020,11890781,,0
Africa,Burundi,13/6/2020,11890781,,0
Africa,Burundi,14/6/2020,11890781,,0
Africa,Burundi,15/6/2020,11890781,,0
Africa,Burundi,16/6/2020,11890781,,0
Africa,Burundi,17/6/2020,11890781,,0
Africa,Burundi,18/6/2020,11890781,,0
Africa,Burundi,19/6/2020,11890781,,0
Africa,Burundi,20/6/2020,11890781,,0
Africa,Burundi,21/6/2020,11890781,,0
Africa,Burundi,22/6/2020,11890781,,0
Africa,Burundi,23/6/2020,11890781,,0
Africa,Burundi,24/6/2020,11890781,,0
Africa,Burundi,25/6/2020,11890781,,0
Africa,Burundi,26/6/2020,11890781,,0
Africa,Burundi,27/6/2020,11890781,,0
Africa,Burundi,28/6/2020,11890781,,0
Africa,Burundi,29/6/2020,11890781,,0
Africa,Burundi,30/6/2020,11890781,,0
Africa,Burundi,1/7/2020,11890781,,0
Africa,Burundi,2/7/2020,11890781,,0
Africa,Burundi,3/7/2020,11890781,,0
Africa,Burundi,4/7/2020,11890781,,0
Africa,Burundi,5/7/2020,11890781,,0
Africa,Burundi,6/7/2020,11890781,,0
Africa,Burundi,7/7/2020,11890781,,0
Africa,Burundi,8/7/2020,11890781,,0
Africa,Burundi,9/7/2020,11890781,,0
Africa,Burundi,10/7/2020,11890781,,0
Africa,Burundi,11/7/2020,11890781,,0
Africa,Burundi,12/7/2020,11890781,,0
Africa,Burundi,13/7/2020,11890781,,0
Africa,Burundi,14/7/2020,11890781,,0
Africa,Burundi,15/7/2020,11890781,,0
Africa,Burundi,16/7/2020,11890781,,0
Africa,Burundi,17/7/2020,11890781,,0
Africa,Burundi,18/7/2020,11890781,,0
Africa,Burundi,19/7/2020,11890781,,0
Africa,Burundi,20/7/2020,11890781,,0
Africa,Burundi,21/7/2020,11890781,,0
Africa,Burundi,22/7/2020,11890781,,0
Africa,Burundi,23/7/2020,11890781,,0
Africa,Burundi,24/7/2020,11890781,,0
Africa,Burundi,25/7/2020,11890781,,0
Africa,Burundi,26/7/2020,11890781,,0
Africa,Burundi,27/7/2020,11890781,,0
Africa,Burundi,28/7/2020,11890781,,0
Africa,Burundi,29/7/2020,11890781,,0
Africa,Burundi,30/7/2020,11890781,,0
Africa,Burundi,31/7/2020,11890781,,0
Africa,Burundi,1/8/2020,11890781,,0
Africa,Burundi,2/8/2020,11890781,,0
Africa,Burundi,3/8/2020,11890781,,0
Africa,Burundi,4/8/2020,11890781,,0
Africa,Burundi,5/8/2020,11890781,,0
Africa,Burundi,6/8/2020,11890781,,0
Africa,Burundi,7/8/2020,11890781,,0
Africa,Burundi,8/8/2020,11890781,,0
Africa,Burundi,9/8/2020,11890781,,0
Africa,Burundi,10/8/2020,11890781,,0
Africa,Burundi,11/8/2020,11890781,,0
Africa,Burundi,12/8/2020,11890781,,0
Africa,Burundi,13/8/2020,11890781,,0
Africa,Burundi,14/8/2020,11890781,,0
Africa,Burundi,15/8/2020,11890781,,0
Africa,Burundi,16/8/2020,11890781,,0
Africa,Burundi,17/8/2020,11890781,,0
Africa,Burundi,18/8/2020,11890781,,0
Africa,Burundi,19/8/2020,11890781,,0
Africa,Burundi,20/8/2020,11890781,,0
Africa,Burundi,21/8/2020,11890781,,0
Africa,Burundi,22/8/2020,11890781,,0
Africa,Burundi,23/8/2020,11890781,,0
Africa,Burundi,24/8/2020,11890781,,0
Africa,Burundi,25/8/2020,11890781,,0
Africa,Burundi,26/8/2020,11890781,,0
Africa,Burundi,27/8/2020,11890781,,0
Africa,Burundi,28/8/2020,11890781,,0
Africa,Burundi,29/8/2020,11890781,,0
Africa,Burundi,30/8/2020,11890781,,0
Africa,Burundi,31/8/2020,11890781,,0
Africa,Burundi,1/9/2020,11890781,,0
Africa,Burundi,2/9/2020,11890781,,0
Africa,Burundi,3/9/2020,11890781,,0
Africa,Burundi,4/9/2020,11890781,,0
Africa,Burundi,5/9/2020,11890781,,0
Africa,Burundi,6/9/2020,11890781,,0
Africa,Burundi,7/9/2020,11890781,,0
Africa,Burundi,8/9/2020,11890781,,0
Africa,Burundi,9/9/2020,11890781,,0
Africa,Burundi,10/9/2020,11890781,,0
Africa,Burundi,11/9/2020,11890781,,0
Africa,Burundi,12/9/2020,11890781,,0
Africa,Burundi,13/9/2020,11890781,,0
Africa,Burundi,14/9/2020,11890781,,0
Africa,Burundi,15/9/2020,11890781,,0
Africa,Burundi,16/9/2020,11890781,,0
Africa,Burundi,17/9/2020,11890781,,0
Africa,Burundi,18/9/2020,11890781,,0
Africa,Burundi,19/9/2020,11890781,,0
Africa,Burundi,20/9/2020,11890781,,0
Africa,Burundi,21/9/2020,11890781,,0
Africa,Burundi,22/9/2020,11890781,,0
Africa,Burundi,23/9/2020,11890781,,0
Africa,Burundi,24/9/2020,11890781,,0
Africa,Burundi,25/9/2020,11890781,,0
Africa,Burundi,26/9/2020,11890781,,0
Africa,Burundi,27/9/2020,11890781,,0
Africa,Burundi,28/9/2020,11890781,,0
Africa,Burundi,29/9/2020,11890781,,0
Africa,Burundi,30/9/2020,11890781,,0
Africa,Burundi,1/10/2020,11890781,,0
Africa,Burundi,2/10/2020,11890781,,0
Africa,Burundi,3/10/2020,11890781,,0
Africa,Burundi,4/10/2020,11890781,,0
Africa,Burundi,5/10/2020,11890781,,0
Africa,Burundi,6/10/2020,11890781,,0
Africa,Burundi,7/10/2020,11890781,,0
Africa,Burundi,8/10/2020,11890781,,0
Africa,Burundi,9/10/2020,11890781,,0
Africa,Burundi,10/10/2020,11890781,,0
Africa,Burundi,11/10/2020,11890781,,0
Africa,Burundi,12/10/2020,11890781,,0
Africa,Burundi,13/10/2020,11890781,,0
Africa,Burundi,14/10/2020,11890781,,0
Africa,Burundi,15/10/2020,11890781,,0
Africa,Burundi,16/10/2020,11890781,,0
Africa,Burundi,17/10/2020,11890781,,0
Africa,Burundi,18/10/2020,11890781,,0
Africa,Burundi,19/10/2020,11890781,,0
Africa,Burundi,20/10/2020,11890781,,0
Africa,Burundi,21/10/2020,11890781,,0
Africa,Burundi,22/10/2020,11890781,,0
Africa,Burundi,23/10/2020,11890781,,0
Africa,Burundi,24/10/2020,11890781,,0
Africa,Burundi,25/10/2020,11890781,,0
Africa,Burundi,26/10/2020,11890781,,0
Africa,Burundi,27/10/2020,11890781,,0
Africa,Burundi,28/10/2020,11890781,,0
Africa,Burundi,29/10/2020,11890781,,0
Africa,Burundi,30/10/2020,11890781,,0
Africa,Burundi,31/10/2020,11890781,,0
Africa,Burundi,1/11/2020,11890781,,0
Africa,Burundi,2/11/2020,11890781,,0
Africa,Burundi,3/11/2020,11890781,,0
Africa,Burundi,4/11/2020,11890781,,0
Africa,Burundi,5/11/2020,11890781,,0
Africa,Burundi,6/11/2020,11890781,,0
Africa,Burundi,7/11/2020,11890781,,0
Africa,Burundi,8/11/2020,11890781,,0
Africa,Burundi,9/11/2020,11890781,,0
Africa,Burundi,10/11/2020,11890781,,0
Africa,Burundi,11/11/2020,11890781,,0
Africa,Burundi,12/11/2020,11890781,,0
Africa,Burundi,13/11/2020,11890781,,0
Africa,Burundi,14/11/2020,11890781,,0
Africa,Burundi,15/11/2020,11890781,,0
Africa,Burundi,16/11/2020,11890781,,0
Africa,Burundi,17/11/2020,11890781,,0
Africa,Burundi,18/11/2020,11890781,,0
Africa,Burundi,19/11/2020,11890781,,0
Africa,Burundi,20/11/2020,11890781,,0
Africa,Burundi,21/11/2020,11890781,,0
Africa,Burundi,22/11/2020,11890781,,0
Africa,Burundi,23/11/2020,11890781,,0
Africa,Burundi,24/11/2020,11890781,,0
Africa,Burundi,25/11/2020,11890781,,0
Africa,Burundi,26/11/2020,11890781,,0
Africa,Burundi,27/11/2020,11890781,,0
Africa,Burundi,28/11/2020,11890781,,0
Africa,Burundi,29/11/2020,11890781,,0
Africa,Burundi,30/11/2020,11890781,,0
Africa,Burundi,1/12/2020,11890781,,0
Africa,Burundi,2/12/2020,11890781,,0
Africa,Burundi,3/12/2020,11890781,,0
Africa,Burundi,4/12/2020,11890781,,0
Africa,Burundi,5/12/2020,11890781,,0
Africa,Burundi,6/12/2020,11890781,,0
Africa,Burundi,7/12/2020,11890781,,0
Africa,Burundi,8/12/2020,11890781,,0
Africa,Burundi,9/12/2020,11890781,,0
Africa,Burundi,10/12/2020,11890781,,0
Africa,Burundi,11/12/2020,11890781,,0
Africa,Burundi,12/12/2020,11890781,,0
Africa,Burundi,13/12/2020,11890781,,0
Africa,Burundi,14/12/2020,11890781,,0
Africa,Burundi,15/12/2020,11890781,,0
Africa,Burundi,16/12/2020,11890781,,0
Africa,Burundi,17/12/2020,11890781,,0
Africa,Burundi,18/12/2020,11890781,,0
Africa,Burundi,19/12/2020,11890781,,0
Africa,Burundi,20/12/2020,11890781,,0
Africa,Burundi,21/12/2020,11890781,,0
Africa,Burundi,22/12/2020,11890781,,0
Africa,Burundi,23/12/2020,11890781,,0
Africa,Burundi,24/12/2020,11890781,,0
Africa,Burundi,25/12/2020,11890781,,0
Africa,Burundi,26/12/2020,11890781,,0
Africa,Burundi,27/12/2020,11890781,,0
Africa,Burundi,28/12/2020,11890781,,0
Africa,Burundi,29/12/2020,11890781,,0
Africa,Burundi,30/12/2020,11890781,,0
Africa,Burundi,31/12/2020,11890781,,0
Africa,Burundi,1/1/2021,11890781,,0
Africa,Burundi,2/1/2021,11890781,,0
Africa,Burundi,3/1/2021,11890781,,0
Africa,Burundi,4/1/2021,11890781,,0
Africa,Burundi,5/1/2021,11890781,,0
Africa,Burundi,6/1/2021,11890781,,0
Africa,Burundi,7/1/2021,11890781,,0
Africa,Burundi,8/1/2021,11890781,,0
Africa,Burundi,9/1/2021,11890781,,0
Africa,Burundi,10/1/2021,11890781,,0
Africa,Burundi,11/1/2021,11890781,,0
Africa,Burundi,12/1/2021,11890781,,0
Africa,Burundi,13/1/2021,11890781,,0
Africa,Burundi,14/1/2021,11890781,,0
Africa,Burundi,15/1/2021,11890781,,0
Africa,Burundi,16/1/2021,11890781,,0
Africa,Burundi,17/1/2021,11890781,,0
Africa,Burundi,18/1/2021,11890781,,0
Africa,Burundi,19/1/2021,11890781,,0
Africa,Burundi,20/1/2021,11890781,,0
Africa,Burundi,21/1/2021,11890781,,0
Africa,Burundi,22/1/2021,11890781,,0
Africa,Burundi,23/1/2021,11890781,,0
Africa,Burundi,24/1/2021,11890781,,0
Africa,Burundi,25/1/2021,11890781,,0
Africa,Burundi,26/1/2021,11890781,,0
Africa,Burundi,27/1/2021,11890781,,0
Africa,Burundi,28/1/2021,11890781,,0
Africa,Burundi,29/1/2021,11890781,,0
Africa,Burundi,30/1/2021,11890781,,0
Africa,Burundi,31/1/2021,11890781,,0
Africa,Burundi,1/2/2021,11890781,,0
Africa,Burundi,2/2/2021,11890781,,0
Africa,Burundi,3/2/2021,11890781,,0
Africa,Burundi,4/2/2021,11890781,,0
Africa,Burundi,5/2/2021,11890781,,0
Africa,Burundi,6/2/2021,11890781,,0
Africa,Burundi,7/2/2021,11890781,,0
Africa,Burundi,8/2/2021,11890781,,0
Africa,Burundi,9/2/2021,11890781,,0
Africa,Burundi,10/2/2021,11890781,,0
Africa,Burundi,11/2/2021,11890781,,0
Africa,Burundi,12/2/2021,11890781,,0
Africa,Burundi,13/2/2021,11890781,,0
Africa,Burundi,14/2/2021,11890781,,0
Africa,Burundi,15/2/2021,11890781,,0
Africa,Burundi,16/2/2021,11890781,,0
Africa,Burundi,17/2/2021,11890781,,0
Africa,Burundi,18/2/2021,11890781,,0
Africa,Burundi,19/2/2021,11890781,,0
Africa,Burundi,20/2/2021,11890781,,0
Africa,Burundi,21/2/2021,11890781,,0
Africa,Burundi,22/2/2021,11890781,,0
Africa,Burundi,23/2/2021,11890781,,0
Africa,Burundi,24/2/2021,11890781,,0
Africa,Burundi,25/2/2021,11890781,,0
Africa,Burundi,26/2/2021,11890781,,0
Africa,Burundi,27/2/2021,11890781,,0
Africa,Burundi,28/2/2021,11890781,,0
Africa,Burundi,1/3/2021,11890781,,0
Africa,Burundi,2/3/2021,11890781,,0
Africa,Burundi,3/3/2021,11890781,,0
Africa,Burundi,4/3/2021,11890781,,0
Africa,Burundi,5/3/2021,11890781,,0
Africa,Burundi,6/3/2021,11890781,,0
Africa,Burundi,7/3/2021,11890781,,0
Africa,Burundi,8/3/2021,11890781,,0
Africa,Burundi,9/3/2021,11890781,,0
Africa,Burundi,10/3/2021,11890781,,0
Africa,Burundi,11/3/2021,11890781,,0
Africa,Burundi,12/3/2021,11890781,,0
Africa,Burundi,13/3/2021,11890781,,0
Africa,Burundi,14/3/2021,11890781,,0
Africa,Burundi,15/3/2021,11890781,,0
Africa,Burundi,16/3/2021,11890781,,0
Africa,Burundi,17/3/2021,11890781,,0
Africa,Burundi,18/3/2021,11890781,,0
Africa,Burundi,19/3/2021,11890781,,0
Africa,Burundi,20/3/2021,11890781,,0
Africa,Burundi,21/3/2021,11890781,,0
Africa,Burundi,22/3/2021,11890781,,0
Africa,Burundi,23/3/2021,11890781,,0
Africa,Burundi,24/3/2021,11890781,,0
Africa,Burundi,25/3/2021,11890781,,0
Africa,Burundi,26/3/2021,11890781,,0
Africa,Burundi,27/3/2021,11890781,,0
Africa,Burundi,28/3/2021,11890781,,0
Africa,Burundi,29/3/2021,11890781,,0
Africa,Burundi,30/3/2021,11890781,,0
Africa,Burundi,31/3/2021,11890781,,0
Africa,Burundi,1/4/2021,11890781,,0
Africa,Burundi,2/4/2021,11890781,,0
Africa,Burundi,3/4/2021,11890781,,0
Africa,Burundi,4/4/2021,11890781,,0
Africa,Burundi,5/4/2021,11890781,,0
Africa,Burundi,6/4/2021,11890781,,0
Africa,Burundi,7/4/2021,11890781,,0
Africa,Burundi,8/4/2021,11890781,,0
Africa,Burundi,9/4/2021,11890781,,0
Africa,Burundi,10/4/2021,11890781,,0
Africa,Burundi,11/4/2021,11890781,,0
Africa,Burundi,12/4/2021,11890781,,0
Africa,Burundi,13/4/2021,11890781,,0
Africa,Burundi,14/4/2021,11890781,,0
Africa,Burundi,15/4/2021,11890781,,0
Africa,Burundi,16/4/2021,11890781,,0
Africa,Burundi,17/4/2021,11890781,,0
Africa,Burundi,18/4/2021,11890781,,0
Africa,Burundi,19/4/2021,11890781,,0
Asia,Cambodia,27/1/2020,16718971,,0
Asia,Cambodia,28/1/2020,16718971,,0
Asia,Cambodia,29/1/2020,16718971,,0
Asia,Cambodia,30/1/2020,16718971,,0
Asia,Cambodia,31/1/2020,16718971,,0
Asia,Cambodia,1/2/2020,16718971,,0
Asia,Cambodia,2/2/2020,16718971,,0
Asia,Cambodia,3/2/2020,16718971,,0
Asia,Cambodia,4/2/2020,16718971,,0
Asia,Cambodia,5/2/2020,16718971,,0
Asia,Cambodia,6/2/2020,16718971,,0
Asia,Cambodia,7/2/2020,16718971,,0
Asia,Cambodia,8/2/2020,16718971,,0
Asia,Cambodia,9/2/2020,16718971,,0
Asia,Cambodia,10/2/2020,16718971,,0
Asia,Cambodia,11/2/2020,16718971,,0
Asia,Cambodia,12/2/2020,16718971,,0
Asia,Cambodia,13/2/2020,16718971,,0
Asia,Cambodia,14/2/2020,16718971,,0
Asia,Cambodia,15/2/2020,16718971,,0
Asia,Cambodia,16/2/2020,16718971,,0
Asia,Cambodia,17/2/2020,16718971,,0
Asia,Cambodia,18/2/2020,16718971,,0
Asia,Cambodia,19/2/2020,16718971,,0
Asia,Cambodia,20/2/2020,16718971,,0
Asia,Cambodia,21/2/2020,16718971,,0
Asia,Cambodia,22/2/2020,16718971,,0
Asia,Cambodia,23/2/2020,16718971,,0
Asia,Cambodia,24/2/2020,16718971,,0
Asia,Cambodia,25/2/2020,16718971,,0
Asia,Cambodia,26/2/2020,16718971,,0
Asia,Cambodia,27/2/2020,16718971,,0
Asia,Cambodia,28/2/2020,16718971,,0
Asia,Cambodia,29/2/2020,16718971,,0
Asia,Cambodia,1/3/2020,16718971,,0
Asia,Cambodia,2/3/2020,16718971,,0
Asia,Cambodia,3/3/2020,16718971,,0
Asia,Cambodia,4/3/2020,16718971,,0
Asia,Cambodia,5/3/2020,16718971,,0
Asia,Cambodia,6/3/2020,16718971,,0
Asia,Cambodia,7/3/2020,16718971,,0
Asia,Cambodia,8/3/2020,16718971,,0
Asia,Cambodia,9/3/2020,16718971,,0
Asia,Cambodia,10/3/2020,16718971,,0
Asia,Cambodia,11/3/2020,16718971,,0
Asia,Cambodia,12/3/2020,16718971,,0
Asia,Cambodia,13/3/2020,16718971,,0
Asia,Cambodia,14/3/2020,16718971,,0
Asia,Cambodia,15/3/2020,16718971,,0
Asia,Cambodia,16/3/2020,16718971,,0
Asia,Cambodia,17/3/2020,16718971,,0
Asia,Cambodia,18/3/2020,16718971,,0
Asia,Cambodia,19/3/2020,16718971,,0
Asia,Cambodia,20/3/2020,16718971,,0
Asia,Cambodia,21/3/2020,16718971,,0
Asia,Cambodia,22/3/2020,16718971,,0
Asia,Cambodia,23/3/2020,16718971,,0
Asia,Cambodia,24/3/2020,16718971,,0
Asia,Cambodia,25/3/2020,16718971,,0
Asia,Cambodia,26/3/2020,16718971,,0
Asia,Cambodia,27/3/2020,16718971,,0
Asia,Cambodia,28/3/2020,16718971,,0
Asia,Cambodia,29/3/2020,16718971,,0
Asia,Cambodia,30/3/2020,16718971,,0
